rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao
3;1351;1.94;29/07/2016;23/09/2016;MA;Maranhão;Matões do Norte;2106631;16169
3;1351;1.94;17/08/2016;21/09/2016;MG;Minas Gerais;Chapada do Norte;3116100;15657
3;1351;1.94;27/07/2016;07/10/2016;MT;Mato Grosso;Nova Guarita;5108808;4590
3;1351;1.94;01/08/2016;06/09/2016;MT;Mato Grosso;Novo Santo Antônio;5106315;2369
3;1351;1.94;09/08/2016;13/09/2016;MT;Mato Grosso;Porto Esperidião;5106828;11464
3;1351;1.94;02/08/2016;07/10/2016;MT;Mato Grosso;Colniza;5103254;33575
3;1351;1.94;08/08/2016;15/11/2016;MS;Mato Grosso do Sul;Fátima do Sul;5003801;19220
3;1351;1.94;11/08/2016;05/10/2016;MS;Mato Grosso do Sul;Ivinhema;5004700;22928
3;1351;1.94;11/08/2016;06/10/2016;MS;Mato Grosso do Sul;Jardim;5005004;25473
3;1351;1.94;19/07/2016;05/10/2016;PB;Paraíba;Cruz do Espírito Santo;2504900;17212
3;1351;1.94;01/07/2016;16/09/2016;RS;Rio Grande do Sul;Barra do Guarita;4301859;3236
3;1351;1.94;29/06/2016;15/09/2016;RS;Rio Grande do Sul;Augusto Pestana;4301503;7145
3;1351;1.94;13/07/2016;06/01/2017;RS;Rio Grande do Sul;Caiçara;4303400;5104
3;1351;1.94;30/06/2016;12/01/2017;RS;Rio Grande do Sul;Capão do Leão;4304663;25382
3;1351;1.94;28/06/2016;12/01/2017;RR;Roraima;Normandia;1400407;10148
3;1351;1.94;17/08/2016;15/09/2016;RR;Roraima;Uiramutã;1400704;9488
3;1351;1.94;28/06/2016;15/09/2016;RR;Roraima;Alto Alegre;1400050;16176
3;1351;1.94;28/06/2016;12/01/2017;RR;Roraima;Amajari;1400027;11006
3;1351;1.94;16/08/2016;04/01/2017;RO;Rondônia;Parecis;1101450;5697
3;1351;1.94;16/08/2016;04/01/2017;RO;Rondônia;Pimenta Bueno;1100189;37512
3;1351;1.94;22/08/2016;04/01/2017;RO;Rondônia;Nova União;1101435;7824
3;1351;1.94;28/06/2016;02/12/2016;RO;Rondônia;Rolim de Moura;1100288;56242
3;1351;1.94;02/08/2016;03/10/2016;MS;Mato Grosso do Sul;Angélica;5000856;10149
3;1351;1.94;19/07/2016;28/09/2016;MG;Minas Gerais;Varzelândia;3170909;19702
3;1351;1.94;15/07/2016;10/01/2017;MG;Minas Gerais;Unaí;3170404;82887
3;1351;1.94;17/08/2016;13/09/2016;MT;Mato Grosso;Poxoréo;5107008;16441
3;1351;1.94;15/08/2016;10/01/2017;MT;Mato Grosso;Serra Nova Dourada;5107883;1520
3;1351;1.94;24/08/2016;26/09/2016;PA;Pará;Alenquer;1500404;54662
3;1351;1.94;22/08/2016;29/09/2016;PA;Pará;Bom Jesus do Tocantins;1501576;16227
3;1351;1.94;15/07/2016;18/11/2016;MG;Minas Gerais;Sacramento;3156908;25630
3;1351;1.94;15/07/2016;21/09/2016;MG;Minas Gerais;Ressaquinha;3154408;4834
3;1351;1.94;19/07/2016;27/09/2016;MG;Minas Gerais;Santa Cruz de Salinas;3157377;4383
3;1351;1.94;06/07/2016;16/09/2016;MG;Minas Gerais;São Roque de Minas;3164308;7035
3;1351;1.94;07/07/2016;16/09/2016;MG;Minas Gerais;São Tiago;3165008;11017
3;1351;1.94;12/07/2016;19/09/2016;MG;Minas Gerais;Serranos;3167004;2030
3;1351;1.94;14/07/2016;22/09/2016;MG;Minas Gerais;Tapira;3168101;4542
3;1351;1.94;06/07/2016;16/12/2016;PR;Paraná;Salgado Filho;4122800;4142
3;1351;1.94;06/07/2016;16/12/2016;PR;Paraná;Salto do Lontra;4123006;14539
3;1351;1.94;05/07/2016;16/12/2016;PR;Paraná;Quedas do Iguaçu;4120903;32982
3;1351;1.94;06/07/2016;16/12/2016;PR;Paraná;Realeza;4121406;17023
3;1351;1.94;27/07/2016;09/01/2017;PR;Paraná;Jandaia do Sul;4112108;21203
3;1351;1.94;04/07/2016;07/01/2017;PR;Paraná;Nova Prata do Iguaçu;4117255;10722
3;1603;1.8;22/07/2016;19/09/2016;PR;Paraná;Missal;4116059;10847
3;1603;1.8;13/07/2016;02/12/2016;MG;Minas Gerais;Pedralva;3149101;11623
3;1603;1.8;20/07/2016;30/09/2016;MS;Mato Grosso do Sul;Alcinópolis;5000252;5038
3;1603;1.8;03/08/2016;04/10/2016;MS;Mato Grosso do Sul;Bodoquena;5002159;7898
3;1603;1.8;09/08/2016;13/09/2016;MT;Mato Grosso;Reserva do Cabaçal;5107156;2630
3;1603;1.8;05/08/2016;04/10/2016;BA;Bahia;Valente;2933000;27906
3;1603;1.8;04/08/2016;04/10/2016;BA;Bahia;Tanquinho;2931103;8553
3;1603;1.8;18/08/2016;07/10/2016;MT;Mato Grosso;Lucas do Rio Verde;5105259;57285
3;1603;1.8;29/07/2016;18/11/2016;MG;Minas Gerais;Conceição dos Ouros;3117801;11262
3;1603;1.8;05/07/2016;23/11/2016;RJ;Rio de Janeiro;Macuco;3302452;5398
3;1603;1.8;22/08/2016;16/11/2016;RN;Rio Grande do Norte;Olho-d'Agua do Borges;2408409;4370
3;1603;1.8;07/07/2016;07/10/2016;SP;São Paulo;Glicério;3517109;4773
3;1603;1.8;01/08/2016;07/11/2016;RS;Rio Grande do Sul;Nova Prata;4313300;25057
3;1603;1.8;03/08/2016;05/01/2017;PE;Pernambuco;Tamandaré;2614857;22591
3;1603;1.8;06/07/2016;13/09/2016;BA;Bahia;Nilo Peçanha;2922607;14188
3;1618;1.66;04/07/2016;26/09/2016;AL;Alagoas;Viçosa;2709400;26212
3;1618;1.66;06/07/2016;06/10/2016;PA;Pará;Floresta do Araguaia;1503044;19261
3;1618;1.66;12/07/2016;06/10/2016;MG;Minas Gerais;Matias Barbosa;3140803;14285
3;1618;1.66;15/08/2016;04/01/2017;PR;Paraná;Formosa do Oeste;4108205;7296
3;1622;1.52;21/07/2016;07/10/2016;MT;Mato Grosso;Cocalinho;5103106;5530
3;1623;1.39;29/06/2016;20/09/2016;TO;Tocantins;Miracema do Tocantins;1713205;19634
3;1623;1.39;16/07/2016;05/10/2016;AL;Alagoas;Novo Lino;2705606;12643
3;1623;1.39;15/07/2016;24/11/2016;AC;Acre;Manoel Urbano;1200344;8641
3;1623;1.39;29/06/2016;04/01/2017;PR;Paraná;Nova Aliança do Ivaí;4116505;1518
3;1627;1.38;25/07/2016;20/11/2016;GO;Goiás;Joviânia;5212105;7422
3;1627;1.38;19/07/2016;20/09/2016;GO;Goiás;Caldas Novas;5204508;81477
3;1627;1.38;17/07/2016;20/09/2016;GO;Goiás;Campestre de Goiás;5204607;3581
3;1627;1.38;19/07/2016;20/09/2016;GO;Goiás;Cocalzinho de Goiás;5205513;19115
3;1627;1.38;19/07/2016;04/01/2017;GO;Goiás;Cezarina;5205455;8210
3;1627;1.38;13/07/2016;06/10/2016;GO;Goiás;Alexânia;5200308;26135
3;1627;1.38;14/07/2016;04/01/2017;GO;Goiás;Bom Jesus de Goiás;5203500;23257
3;1627;1.38;12/08/2016;22/09/2016;CE;Ceará;Abaiara;2300101;11357
3;1627;1.38;03/08/2016;19/11/2016;CE;Ceará;Cruz;2304251;23677
3;1627;1.38;01/08/2016;12/12/2016;ES;Espírito Santo;Mucurici;3203601;5885
3;1627;1.38;01/08/2016;26/09/2016;MA;Maranhão;Passagem Franca;2107902;18549
3;1627;1.38;29/07/2016;20/11/2016;MA;Maranhão;Montes Altos;2107001;9026
3;1627;1.38;25/07/2016;28/09/2016;MA;Maranhão;São Francisco do Maranhão;2110906;11966
3;1627;1.38;04/07/2016;21/11/2016;MG;Minas Gerais;Abadia dos Dourados;3100104;7015
3;1627;1.38;13/07/2016;26/09/2016;MG;Minas Gerais;Arinos;3104502;18221
3;1627;1.38;18/07/2016;07/11/2016;RS;Rio Grande do Sul;Pantano Grande;4313953;9932
3;1627;1.38;25/07/2016;07/11/2016;RS;Rio Grande do Sul;Rosário do Sul;4316402;40773
3;1627;1.38;13/07/2016;16/09/2016;MG;Minas Gerais;Buritis;3109303;24351
3;1627;1.38;06/07/2016;15/09/2016;MG;Minas Gerais;Brasília de Minas;3108602;32564
3;1627;1.38;22/08/2016;16/11/2016;RN;Rio Grande do Norte;Poço Branco;2410108;15139
3;1627;1.38;23/08/2016;02/01/2017;RN;Rio Grande do Norte;São Gonçalo do Amarante;2412005;98260
3;1627;1.38;14/07/2016;03/10/2016;AP;Amapá;Pracuúba;1600550;4531
3;1627;1.38;30/06/2016;19/09/2016;RS;Rio Grande do Sul;Três Arroios;4321634;2873
3;1627;1.38;07/07/2016;24/11/2016;SP;São Paulo;Francisco Morato;3516309;168243
3;1627;1.38;05/07/2016;24/11/2016;SP;São Paulo;Estiva Gerbi;3557303;10873
3;1627;1.38;29/06/2016;24/11/2016;SP;São Paulo;Conchal;3512209;27132
3;1627;1.38;18/07/2016;24/11/2016;SP;São Paulo;Leme;3526704;99388
3;1627;1.38;15/07/2016;24/11/2016;SP;São Paulo;Ituverava;3524105;40994
3;1627;1.38;13/07/2016;08/09/2016;SP;São Paulo;Itatinga;3523503;19738
3;1627;1.38;07/07/2016;10/10/2016;SP;São Paulo;Indiana;3520608;4941
3;1627;1.38;25/07/2016;17/11/2016;RO;Rondônia;Cabixi;1100031;6355
3;1627;1.38;22/08/2016;17/11/2016;RN;Rio Grande do Norte;Taipu;2413904;12366
3;1627;1.38;22/08/2016;02/01/2017;RN;Rio Grande do Norte;Timbaúba dos Batistas;2414308;2418
3;1627;1.38;15/07/2016;17/11/2016;RO;Rondônia;Alta Floresta D'Oeste;1100015;25578
3;1627;1.38;12/07/2016;23/11/2016;SE;Sergipe;Simão Dias;2807105;40526
3;1627;1.38;12/07/2016;10/01/2017;SE;Sergipe;Telha;2807303;3170
3;1627;1.38;28/06/2016;07/10/2016;SP;São Paulo;Araçariguama;3502754;20114
3;1627;1.38;12/07/2016;24/11/2016;AC;Acre;Feijó;1200302;32385
3;1627;1.38;14/07/2016;14/10/2016;AL;Alagoas;Campo Alegre;2701407;56430
3;1627;1.38;14/07/2016;07/10/2016;AL;Alagoas;Cajueiro;2701308;21355
3;1627;1.38;23/08/2016;12/12/2016;PE;Pernambuco;Betânia;2601805;12539
3;1627;1.38;25/08/2016;13/09/2016;PE;Pernambuco;Barra de Guabiraba;2601300;13953
3;1627;1.38;11/07/2016;03/01/2017;ES;Espírito Santo;Barra de São Francisco;3200904;44599
3;1627;1.38;01/08/2016;26/09/2016;ES;Espírito Santo;Ibitirama;3202553;9386
3;1627;1.38;01/08/2016;19/11/2016;ES;Espírito Santo;Guaçuí;3202306;30685
3;1627;1.38;16/08/2016;30/09/2016;BA;Bahia;Laje;2918803;23904
3;1627;1.38;09/08/2016;22/09/2016;CE;Ceará;Ibicuitinga;2305332;12130
3;1627;1.38;03/07/2016;05/10/2016;AL;Alagoas;Maribondo;2704807;13665
3;1627;1.38;03/07/2016;24/11/2016;AL;Alagoas;Matriz de Camaragibe;2705101;25008
3;1627;1.38;19/07/2016;07/10/2016;AL;Alagoas;Joaquim Gomes;2703809;24061
3;1627;1.38;19/07/2016;24/11/2016;AL;Alagoas;Jundiá;2703908;4269
3;1627;1.38;18/07/2016;24/11/2016;AL;Alagoas;Japaratinga;2703601;8350
3;1627;1.38;03/07/2016;27/09/2016;AL;Alagoas;Olho d'Agua Grande;2705903;5178
3;1627;1.38;03/07/2016;29/09/2016;AL;Alagoas;Piaçabuçu;2706802;18011
3;1627;1.38;03/07/2016;29/09/2016;AL;Alagoas;Piranhas;2707107;24950
3;1627;1.38;04/07/2016;04/10/2016;AL;Alagoas;São Brás;2708204;7034
3;1627;1.38;16/08/2016;07/10/2016;PI;Piauí;Dirceu Arcoverde;2203354;6862
3;1627;1.38;16/08/2016;07/10/2016;PI;Piauí;Dom Inocêncio;2203453;9387
3;1627;1.38;17/08/2016;10/10/2016;PI;Piauí;Guaribas;2204550;4478
3;1627;1.38;17/08/2016;10/10/2016;PI;Piauí;Fartura do Piauí;2203750;5199
3;1627;1.38;17/08/2016;10/10/2016;PI;Piauí;Flores do Piauí;2203800;4394
3;1627;1.38;04/07/2016;10/10/2016;AL;Alagoas;São Miguel dos Campos;2708600;60539
3;1627;1.38;11/07/2016;20/09/2016;BA;Bahia;Presidente Tancredo Neves;2925758;27505
3;1627;1.38;08/07/2016;16/09/2016;BA;Bahia;Planaltino;2924900;9473
3;1627;1.38;06/07/2016;13/09/2016;BA;Bahia;Mutuípe;2922409;22833
3;1627;1.38;03/08/2016;05/01/2017;PE;Pernambuco;Trindade;2615607;29519
3;1627;1.38;08/08/2016;30/09/2016;PI;Piauí;Bocaina;2201804;4436
3;1627;1.38;17/08/2016;29/09/2016;PI;Piauí;Barra D'Alcântara;2201176;3887
3;1627;1.38;05/08/2016;29/09/2016;PI;Piauí;Aroazes;2200905;5763
3;1627;1.38;29/06/2016;14/01/2017;SP;São Paulo;Ubarana;3555356;5910
3;1627;1.38;29/06/2016;14/01/2017;SP;São Paulo;Vargem Grande do Sul;3556404;41807
3;1627;1.38;16/08/2016;30/09/2016;PE;Pernambuco;São João;2613206;22403
3;1627;1.38;01/08/2016;17/09/2016;PE;Pernambuco;São José da Coroa Grande;2613404;20335
3;1627;1.38;02/08/2016;18/11/2016;SP;São Paulo;São Manuel;3550100;40367
3;1627;1.38;12/08/2016;18/09/2016;PI;Piauí;Patos do Piauí;2207777;6257
3;1627;1.38;12/08/2016;18/09/2016;PI;Piauí;Pau D'Arco do Piauí;2207793;3937
3;1627;1.38;15/07/2016;16/09/2016;SP;São Paulo;Pinhalzinho;3538204;14423
3;1627;1.38;10/08/2016;11/10/2016;PI;Piauí;Murici dos Portelas;2206696;8903
3;1627;1.38;10/08/2016;05/01/2017;PI;Piauí;Nossa Senhora dos Remédios;2206803;8491
3;1627;1.38;11/08/2016;27/09/2016;PI;Piauí;Paquetá;2207553;3900
3;1627;1.38;18/08/2016;27/09/2016;PI;Piauí;Padre Marcos;2207207;6748
3;1627;1.38;26/07/2016;22/09/2016;TO;Tocantins;Novo Jardim;1715259;2650
3;1627;1.38;27/06/2016;10/10/2016;TO;Tocantins;Palmeirópolis;1715754;7645
3;1627;1.38;29/06/2016;19/12/2016;TO;Tocantins;Dianópolis;1707009;21167
3;1627;1.38;29/06/2016;19/09/2016;TO;Tocantins;Ipueiras;1709807;1881
3;1627;1.38;29/06/2016;14/01/2017;TO;Tocantins;Esperantina;1707405;10506
3;1627;1.38;28/07/2016;21/11/2016;GO;Goiás;Nova Aurora;5214804;2181
3;1627;1.38;12/08/2016;13/12/2016;PR;Paraná;Faxinal;4107603;17160
3;1627;1.38;29/07/2016;13/12/2016;PR;Paraná;Doutor Camargo;4107306;6047
3;1627;1.38;19/07/2016;24/11/2016;PR;Paraná;Boa Esperança;4103008;4478
3;1627;1.38;15/07/2016;04/01/2017;PR;Paraná;Abatiá;4100103;7823
3;1627;1.38;14/07/2016;09/12/2016;PI;Piauí;Tamboril do Piauí;2210953;2851
3;1627;1.38;30/06/2016;23/09/2016;MG;Minas Gerais;Grão Mogol;3127800;15805
3;1627;1.38;30/06/2016;22/09/2016;MG;Minas Gerais;Fronteira dos Vales;3127057;4754
3;1627;1.38;28/06/2016;18/11/2016;MG;Minas Gerais;Corinto;3119104;24432
3;1627;1.38;28/06/2016;02/12/2016;MG;Minas Gerais;Coromandel;3119302;28456
3;1627;1.38;17/08/2016;21/09/2016;MG;Minas Gerais;Cedro do Abaeté;3115607;1218
3;1627;1.38;28/06/2016;21/09/2016;MG;Minas Gerais;Diogo de Vasconcelos;3121704;3923
3;1627;1.38;29/06/2016;22/09/2016;MG;Minas Gerais;Estiva;3124500;11371
3;1627;1.38;27/07/2016;22/09/2016;MA;Maranhão;Dom Pedro;2103802;22881
3;1627;1.38;28/07/2016;22/09/2016;MA;Maranhão;Gonçalves Dias;2104404;17579
3;1627;1.38;28/07/2016;22/09/2016;MA;Maranhão;Governador Edison Lobão;2104552;17747
3;1627;1.38;28/07/2016;22/09/2016;MA;Maranhão;Itaipava do Grajaú;2105351;15609
3;1627;1.38;22/07/2016;21/09/2016;GO;Goiás;Varjão;5221908;3827
3;1627;1.38;28/07/2016;20/11/2016;GO;Goiás;Ouro Verde de Goiás;5215405;4016
3;1627;1.38;29/07/2016;20/09/2016;GO;Goiás;Santa Tereza de Goiás;5219605;3814
3;1627;1.38;14/07/2016;06/10/2016;PA;Pará;Novo Repartimento;1505064;70835
3;1627;1.38;22/08/2016;02/01/2017;RN;Rio Grande do Norte;Paraú;2408706;3891
3;1627;1.38;22/08/2016;16/11/2016;RN;Rio Grande do Norte;Nova Cruz;2408300;37395
3;1627;1.38;18/07/2016;06/10/2016;PA;Pará;Ponta de Pedras;1505700;29160
3;1627;1.38;17/08/2016;14/11/2016;PA;Pará;São Domingos do Araguaia;1507151;24451
3;1627;1.38;02/08/2016;10/11/2016;SC;Santa Catarina;Salete;4215307;7594
3;1627;1.38;13/07/2016;06/10/2016;MG;Minas Gerais;Muriaé;3143906;107263
3;1627;1.38;28/06/2016;23/11/2016;SE;Sergipe;Santa Rosa de Lima;2806503;3913
3;1627;1.38;12/07/2016;27/12/2016;RJ;Rio de Janeiro;Cambuci;3300902;14836
3;1627;1.38;28/06/2016;06/10/2016;SE;Sergipe;Pedra Mole;2805000;3199
3;1627;1.38;12/08/2016;04/01/2017;RJ;Rio de Janeiro;Santo Antônio de Pádua;3304706;41178
3;1627;1.38;06/07/2016;20/11/2016;RJ;Rio de Janeiro;Miguel Pereira;3302908;24842
3;1627;1.38;07/07/2016;04/01/2017;RJ;Rio de Janeiro;Miracema;3303005;26665
3;1627;1.38;08/08/2016;29/12/2016;RN;Rio Grande do Norte;Florânia;2403806;9254
3;1627;1.38;14/07/2016;08/12/2016;PI;Piauí;São José do Piauí;2210201;6610
3;1627;1.38;14/07/2016;08/12/2016;PI;Piauí;São José do Divino;2210052;5246
3;1627;1.38;28/07/2016;04/10/2016;MT;Mato Grosso;Gaúcha do Norte;5103858;7036
3;1627;1.38;12/08/2016;04/10/2016;PA;Pará;Xinguara;1508407;42833
3;1627;1.38;09/08/2016;05/10/2016;MS;Mato Grosso do Sul;Figueirão;5003900;3012
3;1627;1.38;02/08/2016;04/10/2016;BA;Bahia;Umburanas;2932457;19055
3;1627;1.38;08/07/2016;05/10/2016;BA;Bahia;Prado;2925501;29218
3;1627;1.38;12/07/2016;29/09/2016;BA;Bahia;Santa Brígida;2927606;15100
3;1627;1.38;12/07/2016;29/09/2016;BA;Bahia;Rio do Antônio;2926806;15628
3;1627;1.38;01/08/2016;21/11/2016;BA;Bahia;São Domingos;2928950;9877
3;1627;1.38;06/07/2016;15/11/2016;MS;Mato Grosso do Sul;Nova Alvorada do Sul;5006002;19656
3;1627;1.38;20/07/2016;18/11/2016;SP;São Paulo;Rubiácea;3544400;2983
3;1627;1.38;08/07/2016;23/11/2016;MS;Mato Grosso do Sul;Sete Quedas;5007703;10832
3;1627;1.38;04/08/2016;13/01/2017;RO;Rondônia;Presidente Médici;1100254;22557
3;1627;1.38;28/06/2016;04/11/2016;RO;Rondônia;São Francisco do Guaporé;1101492;19002
3;1627;1.38;28/06/2016;04/11/2016;RO;Rondônia;Seringueiras;1101500;12581
3;1627;1.38;29/06/2016;12/01/2017;RR;Roraima;Caracaraí;1400209;20261
3;1627;1.38;28/06/2016;15/09/2016;RR;Roraima;Iracema;1400282;10320
3;1627;1.38;29/06/2016;07/01/2017;RS;Rio Grande do Sul;Arroio dos Ratos;4301107;14197
3;1627;1.38;20/07/2016;05/12/2016;PB;Paraíba;Prata;2512200;4109
3;1627;1.38;05/08/2016;05/10/2016;MS;Mato Grosso do Sul;Caracol;5002803;5838
3;1627;1.38;14/07/2016;10/01/2017;MG;Minas Gerais;Tabuleiro;3167905;4021
3;1627;1.38;23/08/2016;29/12/2016;PA;Pará;Bannach;1501253;3267
3;1627;1.38;24/08/2016;10/01/2017;PA;Pará;Abel Figueiredo;1500131;7126
3;1627;1.38;24/08/2016;19/09/2016;MT;Mato Grosso;São Félix do Araguaia;5107859;11125
3;1627;1.38;14/07/2016;26/12/2016;PR;Paraná;Tamboara;4126702;4991
3;1627;1.38;19/07/2016;27/09/2016;MG;Minas Gerais;Santa Cruz de Minas;3157336;8429
3;1627;1.38;15/07/2016;22/11/2016;MG;Minas Gerais;Romaria;3156403;3657
3;1627;1.38;14/07/2016;18/11/2016;MG;Minas Gerais;Resplendor;3154309;17675
3;1627;1.38;06/07/2016;16/09/2016;MG;Minas Gerais;São Pedro da União;3163904;4979
3;1627;1.38;19/07/2016;04/10/2016;MG;Minas Gerais;Santa Rita de Minas;3159357;7042
3;1627;1.38;21/07/2016;24/11/2016;MG;Minas Gerais;Santo Antônio do Grama;3160108;4103
3;1627;1.38;04/07/2016;16/12/2016;PR;Paraná;Perobal;4118857;5995
3;1627;1.38;04/07/2016;16/12/2016;PR;Paraná;Pitanga;4119608;32419
3;1627;1.38;07/07/2016;16/12/2016;PR;Paraná;Santa Mariana;4123907;12432
3;1627;1.38;07/07/2016;12/01/2017;PR;Paraná;São Tomé;4126108;5657
3;1627;1.38;13/07/2016;06/10/2016;SP;São Paulo;Martinópolis;3529203;25805
3;1627;1.38;13/07/2016;17/11/2016;SP;São Paulo;Maracaí;3528809;13913
3;1627;1.38;13/07/2016;07/10/2016;SP;São Paulo;Miracatu;3529906;20533
3;1627;1.38;01/08/2016;20/11/2016;PR;Paraná;Ipiranga;4110508;14978
3;1627;1.38;01/08/2016;10/11/2016;RS;Rio Grande do Sul;Harmonia;4309555;4595
3;1627;1.38;25/07/2016;12/01/2017;RS;Rio Grande do Sul;Charqueadas;4305355;38281
3;1789;1.25;08/07/2016;19/12/2016;TO;Tocantins;Aurora do Tocantins;1702703;3682
3;1789;1.25;01/08/2016;04/01/2017;ES;Espírito Santo;Irupi;3202652;13096
3;1791;1.11;19/08/2016;28/09/2016;BA;Bahia;Filadélfia;2910859;17583
3;1791;1.11;14/07/2016;07/10/2016;AL;Alagoas;Cacimbinhas;2701209;10818
3;1791;1.11;08/07/2016;15/09/2016;BA;Bahia;Pedro Alexandre;2924207;18135
3;1791;1.11;12/07/2016;24/11/2016;SP;São Paulo;Ipuã;3521309;15567
3;1791;1.11;14/07/2016;07/10/2016;AL;Alagoas;Colônia Leopoldina;2702108;21636
3;1791;1.11;14/07/2016;07/10/2016;AL;Alagoas;Coqueiro Seco;2702207;5870
3;1791;1.11;14/07/2016;07/11/2016;RS;Rio Grande do Sul;Novo Barreiro;4313490;4160
3;1791;1.11;08/07/2016;26/09/2016;MG;Minas Gerais;Baependi;3104908;19186
3;1791;1.11;29/07/2016;29/09/2016;MA;Maranhão;Turilândia;2112456;24907
3;1791;1.11;28/07/2016;29/09/2016;MA;Maranhão;Tufilândia;2112274;5716
3;1791;1.11;28/07/2016;29/09/2016;MA;Maranhão;Tuntum;2112308;40844
3;1791;1.11;01/08/2016;26/09/2016;MA;Maranhão;Nova Olinda do Maranhão;2107357;20393
3;1791;1.11;25/07/2016;28/09/2016;MA;Maranhão;São João do Soter;2111078;18095
3;1791;1.11;01/08/2016;23/09/2016;MA;Maranhão;Nova Colinas;2107258;5243
3;1791;1.11;29/07/2016;05/01/2017;MA;Maranhão;Milagres do Maranhão;2106672;8284
3;1791;1.11;02/08/2016;09/12/2016;CE;Ceará;Chorozinho;2303956;19192
3;1791;1.11;17/08/2016;16/09/2016;CE;Ceará;Alto Santo;2300705;16876
3;1791;1.11;12/07/2016;20/11/2016;GO;Goiás;Acreúna;5200134;21730
3;1791;1.11;11/07/2016;21/09/2016;MA;Maranhão;Anajatuba;2100709;26880
3;1791;1.11;22/07/2016;21/09/2016;MA;Maranhão;Apicum-Açu;2100832;17948
3;1791;1.11;22/07/2016;21/09/2016;MA;Maranhão;Araguanã;2100873;15018
3;1791;1.11;28/07/2016;22/09/2016;MA;Maranhão;Jenipapo dos Vieiras;2105476;16124
3;1791;1.11;29/07/2016;22/09/2016;MA;Maranhão;Loreto;2106102;11871
3;1791;1.11;29/07/2016;22/09/2016;MA;Maranhão;Luís Domingues;2106201;6788
3;1791;1.11;28/07/2016;22/09/2016;MA;Maranhão;Governador Nunes Freire;2104677;25117
3;1791;1.11;28/07/2016;22/09/2016;MA;Maranhão;Graça Aranha;2104701;6142
3;1791;1.11;27/07/2016;22/09/2016;MA;Maranhão;Fortuna;2104206;15239
3;1791;1.11;26/07/2016;21/09/2016;MA;Maranhão;Centro do Guilherme;2103158;13015
3;1791;1.11;03/08/2016;21/09/2016;MA;Maranhão;Cachoeira Grande;2102374;8822
3;1791;1.11;25/07/2016;21/09/2016;MA;Maranhão;Boa Vista do Gurupi;2101970;8996
3;1791;1.11;29/07/2016;22/09/2016;MA;Maranhão;Lago do Junco;2105807;10602
3;1791;1.11;29/07/2016;22/09/2016;MA;Maranhão;Junco do Maranhão;2105658;3431
3;1791;1.11;29/07/2016;22/09/2016;MA;Maranhão;Maranhãozinho;2106375;15734
3;1791;1.11;29/06/2016;14/11/2016;RN;Rio Grande do Norte;Antônio Martins;2400901;7205
3;1791;1.11;30/06/2016;29/12/2016;MG;Minas Gerais;São João Nepomuceno;3162906;26336
3;1791;1.11;08/07/2016;19/09/2016;MG;Minas Gerais;Serra Azul de Minas;3166501;4363
3;1791;1.11;14/07/2016;20/09/2016;MG;Minas Gerais;Silvianópolis;3167400;6283
3;1791;1.11;08/07/2016;16/11/2016;PR;Paraná;Terra Roxa;4127403;17517
3;1791;1.11;29/06/2016;04/11/2016;RS;Rio Grande do Sul;Amaral Ferrador;4300638;6778
3;1791;1.11;07/07/2016;03/10/2016;MS;Mato Grosso do Sul;Rio Negro;5007307;4910
3;1791;1.11;04/08/2016;05/10/2016;BA;Bahia;Souto Soares;2930808;17332
3;1832;0.83;05/08/2016;04/10/2016;BA;Bahia;Tremedal;2931806;18187
3;1832;0.83;07/07/2016;14/11/2016;RN;Rio Grande do Norte;Bento Fernandes;2401602;5458
3;1832;0.83;28/06/2016;23/11/2016;SE;Sergipe;Maruim;2804003;17151
3;1835;0.69;01/08/2016;22/09/2016;CE;Ceará;Carnaubal;2303402;17463
3;1835;0.69;08/07/2016;05/10/2016;BA;Bahia;Potiraguá;2925402;8969
3;1837;0.56;07/07/2016;04/01/2017;PE;Pernambuco;Araçoiaba;2601052;19816
3;1838;0.55;16/08/2016;19/09/2016;BA;Bahia;Belo Campo;2903508;18383
3;1838;0.55;04/08/2016;04/01/2017;ES;Espírito Santo;Divino de São Lourenço;3201803;4649
3;1838;0.55;30/06/2016;15/09/2016;MG;Minas Gerais;Bom Jesus da Penha;3107604;4150
3;1838;0.55;25/07/2016;13/09/2016;RS;Rio Grande do Sul;Riozinho;4315750;4571
3;1838;0.55;15/07/2016;07/10/2016;AL;Alagoas;Girau do Ponciano;2702900;40519
3;1838;0.55;08/08/2016;23/11/2016;RN;Rio Grande do Norte;Currais Novos;2403103;44887
3;1838;0.55;12/08/2016;23/11/2016;RJ;Rio de Janeiro;Saquarema;3305505;82359
3;1838;0.55;12/07/2016;19/12/2016;TO;Tocantins;Buriti do Tocantins;1703800;10837
3;1838;0.55;26/07/2016;04/11/2016;RS;Rio Grande do Sul;Campo Bom;4303905;64171
3;1838;0.55;24/08/2016;22/09/2016;PA;Pará;Acará;1500206;54064
3;1848;0;24/08/2016;26/09/2016;PA;Pará;Altamira;1500602;108382
3;1848;0;22/08/2016;29/09/2016;PA;Pará;Barcarena;1501303;115779
3;1848;0;23/08/2016;28/09/2016;PA;Pará;Aveiro;1501006;15953
3;1848;0;17/08/2016;29/09/2016;PA;Pará;Brejo Grande do Araguaia;1501758;7232
